task,repo,n,npass,pass_rate,n_steps,first_step,last_step,mean_step,first_solved_step,early_pass_rate,late_pass_rate,bucket,dynamics,pass_by_step
pandas:020dcce17e3bd0983fca5b02556bd431140ab371,pandas,24,1,0.0417,3,41,166,103.0,102,0.0,0.0625,hard,steady,41:0/8;102:1/8;166:0/8
pandas:03546205f51697ed43a905b37b9ce913da84f1f6,pandas,24,1,0.0417,3,54,180,116.3,115,0.0,0.0625,hard,steady,54:0/8;115:1/8;180:0/8
pandas:0be6fd3af16230365c45d006f9e00ffd0cbfd1d2,pandas,24,1,0.0417,3,47,173,110.0,173,0.0,0.0625,hard,emerging_late,47:0/8;110:0/8;173:1/8
pandas:0d2ec3e413e60f7edc1ab80d48d58b1d207a0472,pandas,24,1,0.0417,3,7,133,70.3,71,0.0,0.0625,hard,emerging_late,7:0/8;71:1/8;133:0/8
pandas:122d50246bcffcf8c3f252146340ac02676a5bf6,pandas,24,1,0.0417,3,19,146,82.7,19,0.125,0.0,hard,lost_late,19:1/8;83:0/8;146:0/8
pandas:14b4c0723a92ecebf2ef48a3b1321dac055a9a73,pandas,24,1,0.0417,3,32,158,94.7,158,0.0,0.0625,hard,emerging_late,32:0/8;94:0/8;158:1/8
pandas:1996b17599731b889895b0e1edf758588c068fbb,pandas,24,1,0.0417,3,36,161,98.0,97,0.0,0.0625,hard,steady,36:0/8;97:1/8;161:0/8
pandas:19c5eea5db0046276bfc0eef8a67febf090eeaaf,pandas,24,1,0.0417,3,13,139,76.0,76,0.0,0.0625,hard,emerging_late,13:0/8;76:1/8;139:0/8
pandas:1c88e6aff94cc9183909b7c110f554df42509073,pandas,24,1,0.0417,3,9,134,72.0,9,0.125,0.0,hard,lost_late,9:1/8;73:0/8;134:0/8
pandas:1cbe0113bb1820cadf6d3213797fd55408f05eb2,pandas,24,1,0.0417,3,7,132,69.7,132,0.0,0.0625,hard,emerging_late,7:0/8;70:0/8;132:1/8
pandas:1d8b18853ffa8f99711873abe299f27869b6b3e6,pandas,24,1,0.0417,3,47,173,110.0,110,0.0,0.0625,hard,emerging_late,47:0/8;110:1/8;173:0/8
pandas:1ebfd8a9fda12cd68c3e068b777c7a0a2470dfaf,pandas,24,1,0.0417,3,27,153,89.7,89,0.0,0.0625,hard,steady,27:0/8;89:1/8;153:0/8
pandas:27b713ba677869893552cbeff6bc98a5dd231950,pandas,24,1,0.0417,3,18,144,81.3,18,0.125,0.0,hard,lost_late,18:1/8;82:0/8;144:0/8
pandas:284cfb25f1011a295681876e6e358ebea0b9a6f1,pandas,24,1,0.0417,3,14,139,76.3,76,0.0,0.0625,hard,steady,14:0/8;76:1/8;139:0/8
pandas:295bc764b3850146f0cf041ae5867b68aee6639c,pandas,24,1,0.0417,3,3,128,65.7,3,0.125,0.0,hard,lost_late,3:1/8;66:0/8;128:0/8
pandas:2b1184dd5b7a80120cf4010996a1c91987d9f7fe,pandas,24,1,0.0417,3,54,180,116.7,116,0.0,0.0625,hard,steady,54:0/8;116:1/8;180:0/8
pandas:2b1b3da4c68fdaf9637d12706c5ba3de1a9b20de,pandas,24,1,0.0417,3,54,180,116.3,54,0.125,0.0,hard,lost_late,54:1/8;115:0/8;180:0/8
pandas:2b2720aae01c416f8ebdbcca5a46cc938581f751,pandas,24,1,0.0417,3,10,135,73.0,135,0.0,0.0625,hard,emerging_late,10:0/8;74:0/8;135:1/8
pandas:2bbd4d688356f49d36837f6f339f63002e49ad79,pandas,24,1,0.0417,3,15,141,78.0,15,0.125,0.0,hard,lost_late,15:1/8;78:0/8;141:0/8
pandas:2bf618fbb4891008dc68045bf84e7a5fec558c46,pandas,24,1,0.0417,3,3,128,65.7,3,0.125,0.0,hard,lost_late,3:1/8;66:0/8;128:0/8
pandas:3787913095441dd0c2d142672a517a34ba716560,pandas,24,1,0.0417,3,20,146,83.0,83,0.0,0.0625,hard,emerging_late,20:0/8;83:1/8;146:0/8
pandas:3c01ce2af5099a8a830195b2050d3a4036d14ff3,pandas,24,1,0.0417,3,42,168,104.7,42,0.125,0.0,hard,lost_late,42:1/8;104:0/8;168:0/8
pandas:4050e4c807e39bf3f4bdcb5651498a5b4a823faf,pandas,24,1,0.0417,3,27,153,89.7,153,0.0,0.0625,hard,emerging_late,27:0/8;89:0/8;153:1/8
pandas:40d3b5f33b35ccbd822c927cfab48e15e1154986,pandas,24,1,0.0417,3,15,141,78.0,15,0.125,0.0,hard,lost_late,15:1/8;78:0/8;141:0/8
pandas:40daf00721f358105f744e8aad7b0c524d1c417b,pandas,24,1,0.0417,3,33,158,95.3,158,0.0,0.0625,hard,emerging_late,33:0/8;95:0/8;158:1/8
pandas:484ec01939d7eac479993e5fdaad012b60b6b9eb,pandas,24,1,0.0417,3,50,177,113.0,50,0.125,0.0,hard,lost_late,50:1/8;112:0/8;177:0/8
pandas:53d3c459ae07c856b770f4c5b793e138f0ab5aa5,pandas,24,1,0.0417,3,33,158,95.0,33,0.125,0.0,hard,lost_late,33:1/8;94:0/8;158:0/8
pandas:5f5350b825e22e2765b8dc50311cfd1765b968c2,pandas,24,1,0.0417,3,50,176,112.3,50,0.125,0.0,hard,lost_late,50:1/8;111:0/8;176:0/8
pandas:62ab439b168d972546e06d329916c6be7ddd1288,pandas,24,1,0.0417,3,7,132,69.7,70,0.0,0.0625,hard,emerging_late,7:0/8;70:1/8;132:0/8
pandas:68132f3e0a38454ead890b393e8fb803d14d329c,pandas,24,1,0.0417,3,20,146,83.3,84,0.0,0.0625,hard,emerging_late,20:0/8;84:1/8;146:0/8
pandas:6ce9be69e51f93995f32507755454734f1de4625,pandas,24,1,0.0417,3,50,176,112.3,50,0.125,0.0,hard,lost_late,50:1/8;111:0/8;176:0/8
pandas:6f419a8db79f667f591af67770f7d8f39aab2976,pandas,24,1,0.0417,3,46,171,108.0,171,0.0,0.0625,hard,emerging_late,46:0/8;107:0/8;171:1/8
pandas:71f40a676a4781bb2d6d45f6f0b15c6a2442daeb,pandas,24,1,0.0417,3,34,159,96.0,159,0.0,0.0625,hard,emerging_late,34:0/8;95:0/8;159:1/8
pandas:75e9485521844285ad202dd20535b9c88845190c,pandas,24,1,0.0417,3,22,148,85.0,85,0.0,0.0625,hard,emerging_late,22:0/8;85:1/8;148:0/8
pandas:76ddd78ecbb221bc7732ed1131dbda3dd287af57,pandas,24,1,0.0417,3,7,132,69.7,7,0.125,0.0,hard,lost_late,7:1/8;70:0/8;132:0/8
pandas:776857a30d93b91d289137e2bd23f3480b32f468,pandas,24,1,0.0417,3,21,147,84.0,147,0.0,0.0625,hard,emerging_late,21:0/8;84:0/8;147:1/8
pandas:7f912a4009da963b5eacdcebb638c38eec06e7a7,pandas,24,1,0.0417,3,32,157,94.0,32,0.125,0.0,hard,lost_late,32:1/8;93:0/8;157:0/8
pandas:8111099370fdc4077378d436c9be773b42de28c5,pandas,24,1,0.0417,3,31,156,93.3,93,0.0,0.0625,hard,steady,31:0/8;93:1/8;156:0/8
pandas:8803056481b2a2ada1b0babc31002d7dce35060c,pandas,24,1,0.0417,3,47,173,110.0,173,0.0,0.0625,hard,emerging_late,47:0/8;110:0/8;173:1/8
pandas:9009b3832a0e0ca808a742f9b2ae48e64986bd45,pandas,24,1,0.0417,3,39,164,101.3,39,0.125,0.0,hard,lost_late,39:1/8;101:0/8;164:0/8
pandas:90ea5512b5422ff94e2dfd09d65e0f1830547b7e,pandas,24,1,0.0417,3,51,177,113.7,51,0.125,0.0,hard,lost_late,51:1/8;113:0/8;177:0/8
pandas:91802fb0accde031c3b6aca040a8b533a193fef6,pandas,24,1,0.0417,3,9,134,71.7,72,0.0,0.0625,hard,emerging_late,9:0/8;72:1/8;134:0/8
pandas:983fae65fbadb83a064dfec53031d875d8e13928,pandas,24,1,0.0417,3,31,156,93.3,156,0.0,0.0625,hard,emerging_late,31:0/8;93:0/8;156:1/8
pandas:9cf631f233fc2083a042d9b0195075ede46667c6,pandas,24,1,0.0417,3,50,176,112.3,50,0.125,0.0,hard,lost_late,50:1/8;111:0/8;176:0/8
pandas:9d0f113f592b54c201a2e6b5edb1bbf6368fb8d3,pandas,24,1,0.0417,3,14,139,76.7,77,0.0,0.0625,hard,emerging_late,14:0/8;77:1/8;139:0/8
pandas:a09259b5699b0f2667761356cb3b22ef43ef37f0,pandas,24,1,0.0417,3,50,176,112.7,176,0.0,0.0625,hard,emerging_late,50:0/8;112:0/8;176:1/8
pandas:b1e6c1fd108a2be6a64973eb66e9da7cab006f94,pandas,24,1,0.0417,3,13,138,75.7,138,0.0,0.0625,hard,emerging_late,13:0/8;76:0/8;138:1/8
pandas:b5233c447f3ed0ecfe256501e357326b82ce9120,pandas,24,1,0.0417,3,53,179,115.7,53,0.125,0.0,hard,lost_late,53:1/8;115:0/8;179:0/8
pandas:c1f673b71d2a4a7d11cb05d4803f279914c543d4,pandas,24,1,0.0417,3,47,173,110.0,47,0.125,0.0,hard,lost_late,47:1/8;110:0/8;173:0/8
pandas:c40bf021dc3b421f6412011ec54510f568c7c1ce,pandas,24,1,0.0417,3,38,163,100.0,163,0.0,0.0625,hard,emerging_late,38:0/8;99:0/8;163:1/8
pandas:cbf80c28916279b756a769aef1b4ac28ba2d8260,pandas,24,1,0.0417,3,19,145,82.0,82,0.0,0.0625,hard,emerging_late,19:0/8;82:1/8;145:0/8
pandas:d08f12c0409e8de977ae1821dbfc583942f35bef,pandas,24,1,0.0417,3,41,166,103.3,103,0.0,0.0625,hard,steady,41:0/8;103:1/8;166:0/8
pandas:d09f20e29bdfa82f5efc071986e2633001d552f6,pandas,24,1,0.0417,3,6,131,68.7,131,0.0,0.0625,hard,emerging_late,6:0/8;69:0/8;131:1/8
pandas:d15041b9bb0498bb70fdf5a26ca5bdd80f6519ba,pandas,24,1,0.0417,3,54,180,116.3,180,0.0,0.0625,hard,emerging_late,54:0/8;115:0/8;180:1/8
pandas:d19a677a9fd961d4780c7bf09088e8946ea3fbd7,pandas,24,1,0.0417,3,51,177,113.7,177,0.0,0.0625,hard,emerging_late,51:0/8;113:0/8;177:1/8
pandas:d240cb8cdf9ac650d23318a7aea3fb6a02878aad,pandas,24,1,0.0417,3,25,151,88.0,25,0.125,0.0,hard,lost_late,25:1/8;88:0/8;151:0/8
pandas:d26a6305d6c42310c78b42b472a6b68aec9fd865,pandas,24,1,0.0417,3,18,144,81.0,81,0.0,0.0625,hard,emerging_late,18:0/8;81:1/8;144:0/8
pandas:d4eb66797ac0434dbcb04732d5db7823c2a3b4b7,pandas,24,1,0.0417,3,20,147,83.7,20,0.125,0.0,hard,lost_late,20:1/8;84:0/8;147:0/8
pandas:d7e96d830c3f765565d2fd9d3f80f888fa261f02,pandas,24,1,0.0417,3,14,139,76.7,77,0.0,0.0625,hard,emerging_late,14:0/8;77:1/8;139:0/8
pandas:d8266c43ea7a6f67e113e5789539c96596a6cbeb,pandas,24,1,0.0417,3,10,135,72.7,135,0.0,0.0625,hard,emerging_late,10:0/8;73:0/8;135:1/8
pandas:e18ed3eded119b626f7d098d82ac41f00645bd0d,pandas,24,1,0.0417,3,51,177,113.7,51,0.125,0.0,hard,lost_late,51:1/8;113:0/8;177:0/8
pandas:e7ed4cae8897de627c93703daf6a852831731bfc,pandas,24,1,0.0417,3,13,138,75.7,13,0.125,0.0,hard,lost_late,13:1/8;76:0/8;138:0/8
pandas:eec60803a72b9a14afacdacb4e72649684417dfe,pandas,24,1,0.0417,3,54,180,116.3,54,0.125,0.0,hard,lost_late,54:1/8;115:0/8;180:0/8
pandas:f14663292831c531eeb76115d6fa4cf124bcb2f2,pandas,24,1,0.0417,3,19,145,82.0,82,0.0,0.0625,hard,emerging_late,19:0/8;82:1/8;145:0/8
pandas:f2ed595d0b77c2e4c68edf1eae9ddca8fba42651,pandas,24,1,0.0417,3,13,138,75.3,75,0.0,0.0625,hard,steady,13:0/8;75:1/8;138:0/8
pandas:f957330a17860ef91cb368e6f602b5c9aec78d10,pandas,24,1,0.0417,3,9,134,72.0,134,0.0,0.0625,hard,emerging_late,9:0/8;73:0/8;134:1/8
pandas:fc6b441ba527ca32b460ae4f4f5a6802335497f9,pandas,24,1,0.0417,3,29,154,91.3,29,0.125,0.0,hard,lost_late,29:1/8;91:0/8;154:0/8
pandas:fd8384e4955267dca875543a648c211ff375dc15,pandas,24,1,0.0417,3,33,158,95.0,158,0.0,0.0625,hard,emerging_late,33:0/8;94:0/8;158:1/8
pandas:fda3162142437c860c8961ccefbaf7a3310074f8,pandas,24,1,0.0417,3,41,166,103.0,41,0.125,0.0,hard,lost_late,41:1/8;102:0/8;166:0/8
pandas:236cedfe874016a42bc3fe226a65316c514a0e41,pandas,16,1,0.0625,2,48,174,111.0,174,0.0,0.125,hard,emerging_late,48:0/8;174:1/8
pandas:43c05084e68344c9044c01930dd20392c4f7afe5,pandas,16,1,0.0625,2,56,118,87.0,56,0.125,0.0,hard,lost_late,56:1/8;118:0/8
pandas:4c395b02d73e9b6d877b209ac9d3658f3d0a5344,pandas,16,1,0.0625,2,79,141,110.0,141,0.0,0.125,hard,emerging_late,79:0/8;141:1/8
pandas:4f9187547e79ca942f06dcfe0aca7569273b382a,pandas,16,1,0.0625,2,64,125,94.5,64,0.125,0.0,hard,lost_late,64:1/8;125:0/8
pandas:6c2c1c8550429e50427dd5cd97496c2e81cc22c1,pandas,16,1,0.0625,2,68,130,99.0,68,0.125,0.0,hard,lost_late,68:1/8;130:0/8
pandas:6d67cf9f02dd22cc870fd407f569197512700203,pandas,16,1,0.0625,2,60,121,90.5,121,0.0,0.125,hard,emerging_late,60:0/8;121:1/8
pandas:721f7bf5c6b077ab025f59287d5ac3a9d472b946,pandas,16,1,0.0625,2,63,125,94.0,125,0.0,0.125,hard,emerging_late,63:0/8;125:1/8
pandas:72248e759a2193bbe14ede2bb1534659ded7ccd1,pandas,16,1,0.0625,2,4,129,66.5,129,0.0,0.125,hard,emerging_late,4:0/8;129:1/8
pandas:830e9b1678a690c7dd6058cbffbf74c71135fd9d,pandas,16,1,0.0625,2,117,181,149.0,181,0.0,0.125,hard,emerging_late,117:0/8;181:1/8
pandas:845d164f319a826a9f9a9cadff5e52be4c2dbb2b,pandas,16,1,0.0625,2,12,137,74.5,12,0.125,0.0,hard,lost_late,12:1/8;137:0/8
pandas:85182dfe3cf924a19ba6d695e8256cbcb080887b,pandas,16,1,0.0625,2,27,89,58.0,89,0.0,0.125,hard,emerging_late,27:0/8;89:1/8
pandas:9ad815053159f51d3b1014b8924883847b5a30c4,pandas,16,1,0.0625,2,24,150,87.0,150,0.0,0.125,hard,emerging_late,24:0/8;150:1/8
pandas:a5daff22e6e37af4946c614f85b110905e063be3,pandas,16,1,0.0625,2,109,172,140.5,109,0.125,0.0,hard,lost_late,109:1/8;172:0/8
pandas:aa225b220a966a9564ec5b4a379cfc7119270de4,pandas,16,1,0.0625,2,62,124,93.0,62,0.125,0.0,hard,lost_late,62:1/8;124:0/8
pandas:aa975406e6d185aab1bffc1c74b717c843ed3938,pandas,16,1,0.0625,2,49,175,112.0,175,0.0,0.125,hard,emerging_late,49:0/8;175:1/8
pandas:b115a6bf5553445fdf29824623ea2b7c3a424660,pandas,16,1,0.0625,2,117,181,149.0,181,0.0,0.125,hard,emerging_late,117:0/8;181:1/8
pandas:cd5670850f18e81317ce78f2c1e69aad10f56809,pandas,16,1,0.0625,2,48,174,111.0,48,0.125,0.0,hard,lost_late,48:1/8;174:0/8
pandas:ea2dc44122ca4907bb2a4ab140844a5e8865a91c,pandas,16,1,0.0625,2,109,172,140.5,172,0.0,0.125,hard,emerging_late,109:0/8;172:1/8
pandas:eec200dbc8d3986f00c54a4b0b99541dfcefd5e8,pandas,16,1,0.0625,2,28,91,59.5,28,0.125,0.0,hard,lost_late,28:1/8;91:0/8
pandas:f46df119525c62daf05789126fc7dda6548a7dc6,pandas,16,1,0.0625,2,7,132,69.5,132,0.0,0.125,hard,emerging_late,7:0/8;132:1/8
pandas:029f7073b1fa309923b493bbcff602d28057eb11,pandas,24,2,0.0833,3,51,177,113.3,51,0.125,0.0625,hard,steady,51:1/8;112:1/8;177:0/8
pandas:14e0d12736efe3bde795f1866840b4653debc447,pandas,24,2,0.0833,3,52,178,114.7,114,0.0,0.125,hard,steady,52:0/8;114:1/8;178:1/8
pandas:1922ec414d50f88fb1db7d219159222f4dc89674,pandas,24,2,0.0833,3,42,167,104.3,42,0.25,0.0,hard,lost_late,42:2/8;104:0/8;167:0/8
pandas:19578e364fb47ce10dd14174cffc3ecfea1a58cd,pandas,24,2,0.0833,3,13,138,75.3,138,0.0,0.125,hard,emerging_late,13:0/8;75:0/8;138:2/8
pandas:1a3a2c18ff1dc4418e006ac73f15c2dfd6041d7e,pandas,24,2,0.0833,3,34,159,96.3,159,0.0,0.125,hard,emerging_late,34:0/8;96:0/8;159:2/8
pandas:1ee2bdaa8cdc62f87482cdc2a3a4b641511cbae8,pandas,24,2,0.0833,3,17,143,80.3,17,0.125,0.0625,hard,steady,17:1/8;81:1/8;143:0/8
pandas:26d1cecbc9add6956220a4642b90b9ad8ad909bf,pandas,24,2,0.0833,3,21,147,84.0,84,0.0,0.125,hard,emerging_late,21:0/8;84:1/8;147:1/8
pandas:2846bf69844af3a2c87cea0bfeaf68568d967963,pandas,24,2,0.0833,3,25,151,88.0,88,0.0,0.125,hard,emerging_late,25:0/8;88:1/8;151:1/8
pandas:289e0813704c37a6a3df36019e42ccbea7c47c83,pandas,24,2,0.0833,3,22,148,85.0,148,0.0,0.125,hard,emerging_late,22:0/8;85:0/8;148:2/8
pandas:2a1d2da13f45c4ae38099a2f73e92308245e66f8,pandas,24,2,0.0833,3,2,127,65.0,66,0.0,0.125,hard,emerging_late,2:0/8;66:1/8;127:1/8
pandas:3402233ad85a34eed65391e9dc35a9e10a08a3be,pandas,24,2,0.0833,3,46,172,108.7,46,0.25,0.0,hard,lost_late,46:2/8;108:0/8;172:0/8
pandas:34524ee797c98fca7939f4f81e1432288cf823b8,pandas,24,2,0.0833,3,3,128,65.7,3,0.125,0.0625,hard,steady,3:1/8;66:1/8;128:0/8
pandas:37c33438837cbb7e41a949b44a20c82b82289498,pandas,24,2,0.0833,3,44,169,106.0,44,0.25,0.0,hard,lost_late,44:2/8;105:0/8;169:0/8
pandas:38761f60259b88b6ff151b3b882a8cc2584a3568,pandas,24,2,0.0833,3,47,173,109.7,47,0.125,0.0625,hard,steady,47:1/8;109:1/8;173:0/8
pandas:39229473bc025b1c4fedc79962a5089949c5a296,pandas,24,2,0.0833,3,53,179,115.7,53,0.125,0.0625,hard,steady,53:1/8;115:1/8;179:0/8
pandas:3cfc81c3e0af121c412481ae9b64020488e703d5,pandas,24,2,0.0833,3,39,164,101.3,101,0.0,0.125,hard,steady,39:0/8;101:1/8;164:1/8
pandas:3e4f000ea5fd05c85b2b0f45bc16b1943a0df555,pandas,24,2,0.0833,3,2,127,65.0,66,0.0,0.125,hard,emerging_late,2:0/8;66:1/8;127:1/8
pandas:3e88e170a436b5e3cfdfc29f8a7416220658c616,pandas,24,2,0.0833,3,4,129,66.7,4,0.125,0.0625,hard,steady,4:1/8;67:0/8;129:1/8
pandas:422e37ea1e022fb068384038d4fed5c0f9fb4c29,pandas,24,2,0.0833,3,9,134,71.7,72,0.0,0.125,hard,emerging_late,9:0/8;72:1/8;134:1/8
pandas:4429d0f0db763a7dd322680da5f6673ccf2b4339,pandas,24,2,0.0833,3,7,132,69.7,7,0.125,0.0625,hard,steady,7:1/8;70:1/8;132:0/8
pandas:4603c6377099d98436d0b647a06cdb57bf95a01f,pandas,24,2,0.0833,3,45,170,107.3,45,0.125,0.0625,hard,steady,45:1/8;107:0/8;170:1/8
pandas:47ecf8d0f141f5d88f1f5d78585cc8e0e02ebcef,pandas,24,2,0.0833,3,38,163,100.0,38,0.125,0.0625,hard,steady,38:1/8;99:0/8;163:1/8
pandas:49778b051ea0f286628840b19f1829a3b265d063,pandas,24,2,0.0833,3,47,173,110.0,110,0.0,0.125,hard,emerging_late,47:0/8;110:1/8;173:1/8
pandas:4ca4fca839ced3483f37b3ae2434033e2721e1d5,pandas,24,2,0.0833,3,18,145,81.7,18,0.125,0.0625,hard,steady,18:1/8;82:1/8;145:0/8
pandas:4e7ade7d3e50e2b04d2f9150b59cf6f2d1fefd6d,pandas,24,2,0.0833,3,35,160,97.0,35,0.125,0.0625,hard,steady,35:1/8;96:1/8;160:0/8
pandas:618bf88acb4325ef92719829d885c2727489df73,pandas,24,2,0.0833,3,14,139,76.3,14,0.125,0.0625,hard,steady,14:1/8;76:1/8;139:0/8
pandas:62fb0617137a32914716ae5a5c44b699fef82676,pandas,24,2,0.0833,3,2,128,65.3,128,0.0,0.125,hard,emerging_late,2:0/8;66:0/8;128:2/8
pandas:6d021ac5b51c879eb6e4409711f840ea170e5a1f,pandas,24,2,0.0833,3,25,151,87.7,87,0.0,0.125,hard,steady,25:0/8;87:2/8;151:0/8
pandas:72688c78dfa5519b8f3587f3664178a60daa2605,pandas,24,2,0.0833,3,18,144,81.0,18,0.125,0.0625,hard,steady,18:1/8;81:1/8;144:0/8
pandas:765d8db7eef1befef33f4c99d3e206d26e8444c8,pandas,24,2,0.0833,3,6,131,68.7,6,0.125,0.0625,hard,steady,6:1/8;69:1/8;131:0/8
pandas:79b2610b192a87bfcedb063ea7b45ee1e297dedf,pandas,24,2,0.0833,3,51,177,113.7,51,0.125,0.0625,hard,steady,51:1/8;113:1/8;177:0/8
pandas:7b32c179b8b3929a50c783dc8599e2067e56ad8e,pandas,24,2,0.0833,3,25,151,87.7,87,0.0,0.125,hard,steady,25:0/8;87:1/8;151:1/8
pandas:855696cde0ef5d80a7d4bd3f6a2940c5a2fecb3f,pandas,24,2,0.0833,3,46,172,108.7,46,0.25,0.0,hard,lost_late,46:2/8;108:0/8;172:0/8
pandas:89578fe93d25299ac853d856332bec11e1d268fc,pandas,24,2,0.0833,3,34,159,96.3,34,0.25,0.0,hard,lost_late,34:2/8;96:0/8;159:0/8
pandas:92d25f0da6c3b1175047cba8c900e04da68920b8,pandas,24,2,0.0833,3,30,155,92.3,92,0.0,0.125,hard,steady,30:0/8;92:2/8;155:0/8
pandas:95c2a7d840e7070eef902019ad57b745e7340c2f,pandas,24,2,0.0833,3,54,180,116.7,116,0.0,0.125,hard,steady,54:0/8;116:2/8;180:0/8
pandas:993ab0825cc4d47f99490a5cf6255bf6730c580f,pandas,24,2,0.0833,3,9,134,71.7,9,0.125,0.0625,hard,steady,9:1/8;72:0/8;134:1/8
pandas:9b1c005142fed227081dd454eab1a414168d458e,pandas,24,2,0.0833,3,10,135,72.7,73,0.0,0.125,hard,emerging_late,10:0/8;73:1/8;135:1/8
pandas:a327ad18105a4efab9f7bc57fbf2dfd22130e933,pandas,24,2,0.0833,3,26,152,88.7,152,0.0,0.125,hard,emerging_late,26:0/8;88:0/8;152:2/8
pandas:a875c23f0def5f728e913a38e063737112ea21f1,pandas,24,2,0.0833,3,2,127,65.0,66,0.0,0.125,hard,emerging_late,2:0/8;66:2/8;127:0/8
pandas:b0dac6c18ea32e0fcffdf435f754bafad5d4b68b,pandas,24,2,0.0833,3,29,154,91.7,92,0.0,0.125,hard,emerging_late,29:0/8;92:2/8;154:0/8
pandas:b1827eae2f3fe94c45783ca8607def13807e3642,pandas,24,2,0.0833,3,11,136,73.7,136,0.0,0.125,hard,emerging_late,11:0/8;74:0/8;136:2/8
pandas:b7f68720d6c50ccccd779d0141d3e305d3ea2653,pandas,24,2,0.0833,3,38,164,100.7,38,0.125,0.0625,hard,steady,38:1/8;100:1/8;164:0/8
pandas:cae4616c2f8dac13f5230c6c195b3c7e6b69cb92,pandas,24,2,0.0833,3,44,169,106.0,105,0.0,0.125,hard,steady,44:0/8;105:2/8;169:0/8
pandas:d2d830d6366ea9569b830c5214dfcd16d61bd8a3,pandas,24,2,0.0833,3,3,128,65.7,3,0.125,0.0625,hard,steady,3:1/8;66:0/8;128:1/8
pandas:d2f376bc99cf1bad9308fbe0dcdf78df071bc55c,pandas,24,2,0.0833,3,36,161,98.0,36,0.25,0.0,hard,lost_late,36:2/8;97:0/8;161:0/8
pandas:db062dabde479f467f9085e2e72180ddc57c9e18,pandas,24,2,0.0833,3,35,160,97.3,97,0.0,0.125,hard,steady,35:0/8;97:1/8;160:1/8
pandas:dcf7fce19a662a86a2892396472e052ab9f69708,pandas,24,2,0.0833,3,41,166,103.3,41,0.125,0.0625,hard,steady,41:1/8;103:1/8;166:0/8
pandas:e38bd749dfb39fb25e9038bc51dbeb6ae78b63b1,pandas,24,2,0.0833,3,3,128,65.7,66,0.0,0.125,hard,emerging_late,3:0/8;66:1/8;128:1/8
pandas:e7ee418fa7a519225203fef23481c5fa35834dc3,pandas,24,2,0.0833,3,45,171,107.7,45,0.125,0.0625,hard,steady,45:1/8;107:0/8;171:1/8
pandas:e83a6bddac8c89b144dfe0783594dd332c5b3030,pandas,24,2,0.0833,3,42,167,104.3,42,0.125,0.0625,hard,steady,42:1/8;104:1/8;167:0/8
pandas:efcf4b424f759c7785e54dbf67c5ab0c53c34be4,pandas,24,2,0.0833,3,35,160,97.3,35,0.25,0.0,hard,lost_late,35:2/8;97:0/8;160:0/8
pandas:f0bd3af648a71c306af81a1ee1d4494293492ee0,pandas,24,2,0.0833,3,45,170,107.3,45,0.125,0.0625,hard,steady,45:1/8;107:1/8;170:0/8
pandas:fcf7258c19b0a6a712f33fb0bcefdae426be7e7f,pandas,24,2,0.0833,3,29,154,91.7,92,0.0,0.125,hard,emerging_late,29:0/8;92:2/8;154:0/8
pandas:fe87624fb345b110e92b00c4f9530759e50ecdd2,pandas,24,2,0.0833,3,37,162,99.0,37,0.125,0.0625,hard,steady,37:1/8;98:1/8;162:0/8
pandas:0c50950f2a7e32887eff6be5979f09772091e1de,pandas,16,2,0.125,2,22,149,85.5,22,0.125,0.125,hard,steady,22:1/8;149:1/8
pandas:0cefff07d553bae5e5a36c60b5509d151917978c,pandas,24,3,0.125,3,51,177,113.3,51,0.125,0.125,hard,steady,51:1/8;112:1/8;177:1/8
pandas:1cb5f69c6f07808c0df9a96b5a5679a8308ffae9,pandas,24,3,0.125,3,11,136,73.7,11,0.125,0.125,hard,steady,11:1/8;74:2/8;136:0/8
pandas:20474d57bfadc16394003ae91dbd62bc6bcb9228,pandas,24,3,0.125,3,16,142,79.3,16,0.125,0.125,hard,steady,16:1/8;80:0/8;142:2/8
pandas:26c91855ea7f1803a1eabbb1bf12c8f5da019585,pandas,16,2,0.125,2,11,136,73.5,11,0.125,0.125,hard,steady,11:1/8;136:1/8
pandas:28634289c88cbecdeb2c1793baf6bf6898304824,pandas,24,3,0.125,3,14,139,76.3,14,0.125,0.125,hard,steady,14:1/8;76:2/8;139:0/8
pandas:306fbf9f66a1584125f2498b13d24a38eaa3b452,pandas,8,1,0.125,1,56,56,56.0,56,0.125,0.125,hard,steady,56:1/8
pandas:30f433bb57613a7ce693ef4fab526ebfce6b0524,pandas,24,3,0.125,3,12,137,74.7,12,0.125,0.125,hard,steady,12:1/8;75:0/8;137:2/8
pandas:33b11b9adc557d5d083f073dac3bdeacffea154f,pandas,24,3,0.125,3,40,165,102.3,102,0.0,0.1875,hard,steady,40:0/8;102:2/8;165:1/8
pandas:39b7a6d5614dc2a3e0ce9d799fa1dc98c1e3cfd5,pandas,24,3,0.125,3,54,180,116.7,54,0.125,0.125,hard,steady,54:1/8;116:1/8;180:1/8
pandas:3fbb030f59d6a22ccb2b878f1c64d53fbd5e75b5,pandas,8,1,0.125,1,8,8,8.0,8,0.125,0.125,hard,steady,8:1/8
pandas:41e3b292e126f98350071bf6f2f6474ea7e8b393,pandas,24,3,0.125,3,3,128,65.7,66,0.0,0.1875,hard,emerging_late,3:0/8;66:2/8;128:1/8
